listing_id,operation_type,property_type,title,price,currency,status,condition,neighborhood,city,state,latitude,longitude,surface_total,surface_covered,bedrooms,bathrooms,garages,floor,age,expenses,amenities,seller_name,seller_type,seller_id,description,image_urls,thumbnail_url,url,scraped_at
TUxVODczMzAzODY2,venta,apartamentos,VmVudGEgQXBhcnRhbWVudG8gMiBEb3JtaXRvcmlvcyAtIENvcmTDs24gU3VyIC0gQ29uIFJlbnRh,160000.0,USD,active,used,"Acevedo Diaz 1379, Cordón",,Montevideo,-34.9024907,-56.1666199,57.0,51.0,2.0,1.0,0.0,4.0,4.0,4800.0,Ascensor,Century 21 Premier,real_estate_agency,1434045799.0,"Oportunidad de Inversión!!!! Apartamento con RENTA.
Vivir en Cordón Sur, un barrio con historia, vida cultural y una ubicación estratégica.
A pasos de todo, este apartamento combina comodidad y estilo en una de las zonas más buscadas de Montevideo.
Edificio construído en 2021 por el reconocido Arquitecto Flores Gallinal.
4 piso, disposición contrafrente, orientación oeste, super iluminado.
2 dormitorios con placares.
1 baño completo.
living comedor con salida a balcón de 6 m2, aire acondicionado.
cocina definida con áereos y bajo mesada, doble pileta, mesada de granito.
terraza lavadero.
pisos de living-comedor y dormitorios flotantes.
pisos de cocina y baño de porcelanato gris oscuro.
El edificio cuenta con dos barbacoas en el último piso, cada una con una capacidad para 20 personas.
Seguridad presencial de lunes a viernes de 10 a 18 horas y los sábados de 10 a 14 horas, resto de horas está Foxys.
Gastos comunes bajos, $4.800 mensual.
El mismo se encuentra rentado con contrato vigente hasta 2026 con opción a renovar.
La rentabilidad bruta es de un 5.5% aproximadamente.

Te invito a conocerlo!! 

Honorarios inmobiliarios 3% + IVA",aHR0cHM6Ly9odHRwMi5tbHN0YXRpYy5jb20vRF9OUV9OUF85MTk5NDctTUxVOTI0NTQ2NDQ2MzZfMDkyMDI1LUYtbnVsbC53ZWJwIHwgaHR0cHM6Ly9odHRwMi5tbHN0YXRpYy5jb20vRF9OUV9OUF84MDY1NTItTUxVOTI0NTQ2NDQ2NDZfMDkyMDI1LUYtbnVsbC53ZWJwIHwgaHR0cHM6Ly9odHRwMi5tbHN0YXRpYy5jb20vRF9OUV9OUF85MTEyOTgtTUxVOTI0NTQ2NDQ2NDhfMDkyMDI1LUYtbnVsbC53ZWJwIHwgaHR0cHM6Ly9odHRwMi5tbHN0YXRpYy5jb20vRF9OUV9OUF84NDkwMjYtTUxVOTI0NTQ2NDQ2NDJfMDkyMDI1LUYtbnVsbC53ZWJwIHwgaHR0cHM6Ly9odHRwMi5tbHN0YXRpYy5jb20vRF9OUV9OUF85NzMyNTEtTUxVOTI0NTQ2NDQ2NDRfMDkyMDI1LUYtbnVsbC53ZWJw,aHR0cHM6Ly9odHRwMi5tbHN0YXRpYy5jb20vRF9OUV9OUF85MTk5NDctTUxVOTI0NTQ2NDQ2MzZfMDkyMDI1LU8ud2VicA==,aHR0cHM6Ly9hcGFydGFtZW50by5tZXJjYWRvbGlicmUuY29tLnV5L01MVS04NzMzMDM4NjYtdmVudGEtYXBhcnRhbWVudG8tMi1kb3JtaXRvcmlvcy1jb3Jkb24tc3VyLWNvbi1yZW50YS1fSk0jcG9seWNhcmRfY2xpZW50PXNlYXJjaC1kZXNrdG9wJnNlYXJjaF9sYXlvdXQ9Z3JpZCZwb3NpdGlvbj00NCZ0eXBlPWl0ZW0mdHJhY2tpbmdfaWQ9NTczYzhmZWItMzYxMy00OTI1LTg3NTctZDRiMzNjMzA3ODll,2026-02-24T23:05:12.484738+00:00
TUxVMTA3MDc5NDI1Mg==,alquiler,apartamentos,QWxxdWlsZXIgfCBBcGFydGFtZW50byAyIERvbWl0b3JpbyBFbiBQYWxlcm1v,44000.0,UYU,active,new,"Isla de Flores 1768, 11200 Montevideo, Uruguay, Palermo",,Montevideo,-34.910516,-56.1766537,100.0,100.0,3.0,2.0,2.0,2.0,0.0,5000.0,,INMOBILIARIA IMPERIUM,real_estate_agency,288208199.0,"ALQUILER $ 44.000

G.C. : $ 5000

GARANTIAS: Anda , Contaduría, Aseguradoras

La frescura y comodidad se encuentran en este dúplex ubicado en la Isla de Flores, un espacio donde cada rincón está pensado para tu bienestar.

Con 100 m² de área privada, este apartamento ofrece tres acogedores dormitorios y dos baños, ideales para disfrutar en familia. La disposición al frente y su orientación norte permiten que la luz natural inunde cada habitación, creando un ambiente cálido y acogedor.

Además, contarás con dos cocheras y seguridad las 24 horas, brindándote tranquilidad y comodidad en tu día a día.

Características Destacadas:

Amplio dúplex con 3 dormitorios

Aire acondicionado en áreas

Seguridad 24 horas

Gastos comunes accesibles

Agente: Arq. Gabriela Alicata

Imperium Quality",aHR0cHM6Ly9odHRwMi5tbHN0YXRpYy5jb20vRF9OUV9OUF85NjA1MzQtTUxVMTA3NDI0Njg0Nzg3XzAyMjAyNi1GLW51bGwud2VicCB8IGh0dHBzOi8vaHR0cDIubWxzdGF0aWMuY29tL0RfTlFfTlBfODQ4NDI0LU1MVTEwNzQyNDY4NDc3MV8wMjIwMjYtRi1udWxsLndlYnAgfCBodHRwczovL2h0dHAyLm1sc3RhdGljLmNvbS9EX05RX05QXzk3OTQzOC1NTFUxMDc0MjQ2ODQ3ODFfMDIyMDI2LUYtbnVsbC53ZWJwIHwgaHR0cHM6Ly9odHRwMi5tbHN0YXRpYy5jb20vRF9OUV9OUF85NTQzODgtTUxVMTA3NDI0Njg0Nzg5XzAyMjAyNi1GLW51bGwud2VicCB8IGh0dHBzOi8vaHR0cDIubWxzdGF0aWMuY29tL0RfTlFfTlBfNjE3NDg3LU1MVTEwNzQyNDY4NDc2N18wMjIwMjYtRi1udWxsLndlYnA=,aHR0cHM6Ly9odHRwMi5tbHN0YXRpYy5jb20vRF9OUV9OUF85NjA1MzQtTUxVMTA3NDI0Njg0Nzg3XzAyMjAyNi1PLndlYnA=,aHR0cHM6Ly9hcGFydGFtZW50by5tZXJjYWRvbGlicmUuY29tLnV5L01MVS0xMDcwNzk0MjUyLWFscXVpbGVyLWFwYXJ0YW1lbnRvLTItZG9taXRvcmlvLWVuLXBhbGVybW8tX0pNI3BvbHljYXJkX2NsaWVudD1zZWFyY2gtZGVza3RvcCZzZWFyY2hfbGF5b3V0PWdyaWQmcG9zaXRpb249MzUmdHlwZT1pdGVtJnRyYWNraW5nX2lkPTQzOTA1MjI2LTgwMDAtNDc5Ni1hMDViLWJiZWIwYmMyOGYzYw==,2026-02-25T17:17:33.893732+00:00
TUxVOTUwMjY0MjQ4,alquiler,apartamentos,QWxxdWlsZXIgVHJlcyBDcnVjZXMgMiBEb3JtIFBpc28gQWx0byBBIE51ZXZvIFByb3guIDE4IERlIEp1bGlvIFkgT2JlbGlzY28=,31000.0,UYU,active,used,"Mario Cassinoni, Tres Cruces",,Montevideo,-34.89606,-56.166036,45.0,45.0,2.0,1.0,0.0,10.0,44.0,3500.0,Ascensor,GRUPO AVANZA,real_estate_agency,1714077362.0,"* Amplio living-comedor con piso de cerámica importada imitación madera y gran vista.- 
 
*2 dormitorios con pisos cerámicos y placares. 
  
*Baño nuevo con instalación de lavarropa.- 
*Cocina nueva con mesada de granito y estupenda vista.- 
*Edificio del año 1981 muy prolijo- 
  
*Son 45m2 propios más 45m2 de azotea de uso exclusivo. 
 
*Tan solo 2 aptos por piso.- 
 
CONSULTE POSIBLE OPCION CON MUEBLES.- 
 
*Opciones de estacionamiento privado a pocos metros.- 
  
*3 equipos de aire acondicionado: uno para cada ambiente.- 
*Gastos comunes aprox. $.3500-",aHR0cHM6Ly9odHRwMi5tbHN0YXRpYy5jb20vRF9OUV9OUF85OTM2NTQtTUxVOTczNzIyNTg4MzJfMTEyMDI1LUYtbnVsbC53ZWJwIHwgaHR0cHM6Ly9odHRwMi5tbHN0YXRpYy5jb20vRF9OUV9OUF83NDU4MDktTUxVOTc4MzM2NDAzNDVfMTEyMDI1LUYtbnVsbC53ZWJwIHwgaHR0cHM6Ly9odHRwMi5tbHN0YXRpYy5jb20vRF9OUV9OUF84NzE2MzUtTUxVOTc4MzM0OTIzMTVfMTEyMDI1LUYtbnVsbC53ZWJwIHwgaHR0cHM6Ly9odHRwMi5tbHN0YXRpYy5jb20vRF9OUV9OUF83MzA1MTgtTUxVOTczNzIyODc5NzRfMTEyMDI1LUYtbnVsbC53ZWJwIHwgaHR0cHM6Ly9odHRwMi5tbHN0YXRpYy5jb20vRF9OUV9OUF82NTEwMDUtTUxVOTc4MzM1NTE2ODNfMTEyMDI1LUYtbnVsbC53ZWJw,aHR0cHM6Ly9odHRwMi5tbHN0YXRpYy5jb20vRF9OUV9OUF85OTM2NTQtTUxVOTczNzIyNTg4MzJfMTEyMDI1LU8ud2VicA==,aHR0cHM6Ly9hcGFydGFtZW50by5tZXJjYWRvbGlicmUuY29tLnV5L01MVS05NTAyNjQyNDgtYWxxdWlsZXItdHJlcy1jcnVjZXMtMi1kb3JtLXBpc28tYWx0by1hLW51ZXZvLXByb3gtMTgtZGUtanVsaW8teS1vYmVsaXNjby1fSk0jcG9seWNhcmRfY2xpZW50PXNlYXJjaC1kZXNrdG9wJnNlYXJjaF9sYXlvdXQ9Z3JpZCZwb3NpdGlvbj0yOSZ0eXBlPWl0ZW0mdHJhY2tpbmdfaWQ9MTUyZGI3MDYtMDhiMS00ZDIwLWE3YjgtNmQ1MTMxY2UyZWEz,2026-02-25T18:06:01.227833+00:00
TUxVODg0NTkwMTg0,venta,casas,VmVudGEgQ2FzYSBFbiBTYW4gUmFmYWVsIDYgRG9ybWl0b3Jpb3M=,1040000.0,USD,active,used,"San Rafael, Punta del Este",,Maldonado,-34.9365768,-54.9198932,1600.0,350.0,6.0,6.0,6.0,,1.0,,Chimenea | Área de juegos infantiles,URUHAUS,real_estate_agency,1122009741.0,"Exclusiva casa en San Rafael recientemente remodelada.

Con una superficie cubierta de 350 m2, cuenta con siete dormitorios, tres de ellos en suite; cuatro baños completos más dos toilettes, tanto el living y comedor son espacios independiente; cocina cálida y moderna; sala de juegos con pool y ping-pong; pileta con opción de climatizarla; asador techado con todos los equipamientos necesarios para hacer un buen asado y disfrutar en amigos.

Alarma perimetral y dentro de la casa. Lugar para guardar siete autos dentro del predio. Terreno de 1600 m2. Cancha de vóley y de football. 
 
Uruhaus - Feel at home.

Referencia Tera: HAUS-31


 La ubicación en el mapa es generada automáticamente y puede NO ser exacta la de la propiedad. Consultenos",aHR0cHM6Ly9odHRwMi5tbHN0YXRpYy5jb20vRF9OUV9OUF85NTQ4MDItTUxVNzYwODg5NTM1MDFfMDQyMDI0LUYtbnVsbC53ZWJwIHwgaHR0cHM6Ly9odHRwMi5tbHN0YXRpYy5jb20vRF9OUV9OUF84ODU4NzQtTUxVNzYwODk0ODY0NTdfMDQyMDI0LUYtbnVsbC53ZWJwIHwgaHR0cHM6Ly9odHRwMi5tbHN0YXRpYy5jb20vRF9OUV9OUF83NzAxMTgtTUxVNzYwODk1MDI2NDFfMDQyMDI0LUYtbnVsbC53ZWJwIHwgaHR0cHM6Ly9odHRwMi5tbHN0YXRpYy5jb20vRF9OUV9OUF84NjA4MDYtTUxVNzU5MTQzMDk3MzhfMDQyMDI0LUYtbnVsbC53ZWJwIHwgaHR0cHM6Ly9odHRwMi5tbHN0YXRpYy5jb20vRF9OUV9OUF84MzcyNzItTUxVNzU5MTQzMDk3NDJfMDQyMDI0LUYtbnVsbC53ZWJw,aHR0cHM6Ly9odHRwMi5tbHN0YXRpYy5jb20vRF9OUV9OUF85NTQ4MDItTUxVNzYwODg5NTM1MDFfMDQyMDI0LU8ud2VicA==,aHR0cHM6Ly9jYXNhLm1lcmNhZG9saWJyZS5jb20udXkvTUxVLTg4NDU5MDE4NC12ZW50YS1jYXNhLWVuLXNhbi1yYWZhZWwtNi1kb3JtaXRvcmlvcy1fSk0jcG9seWNhcmRfY2xpZW50PXNlYXJjaC1kZXNrdG9wJnNlYXJjaF9sYXlvdXQ9Z3JpZCZwb3NpdGlvbj0zJnR5cGU9aXRlbSZ0cmFja2luZ19pZD03ZDUwY2ZjOS1kNThmLTQ5NTktODc1OC0wOWE0NmU4NjkwYWE=,2026-02-25T18:39:13.753696+00:00
TUxVMTA2Nzc1ODM1Ng==,alquiler,casas,QWxxdWlsZXIgQ2FzYSBDb2zDs24gQ29uIENvY2hlcmE=,23000.0,UYU,active,used,"Cam. Francisco Lecocq 1600, Colón",,Montevideo,-34.8125278,-56.2289055,105.0,55.0,2.0,1.0,2.0,,20.0,0.0,,JSINMOBILIARIA,real_estate_agency,1012684629.0,"Ubicada en la tranquila Cam. Francisco Lecocq en Colón, esta casa en alquiler es una oportunidad única para quienes buscan un espacio cómodo y funcional. Con un precio de UY$23.000, la propiedad cuenta con un total de 105 m2, de los cuales 55 m2 son cubiertos, ofreciendo un ambiente acogedor y bien distribuido. La casa dispone de 6 ambientes, incluyendo 2 dormitorios ideales para el descanso familiar y un baño completo.

El inmueble cuenta con un garaje que puede albergar hasta 2 coches, brindando comodidad y seguridad para sus vehículos. Su orientación oeste permite disfrutar de una excelente luminosidad natural durante gran parte del día, creando un ambiente cálido y acogedor. Aunque la propiedad tiene 20 años de antigüedad, su diseño y distribución son funcionales, haciendo de este espacio un lugar ideal para vivir o establecer un hogar. 

Este alquiler no incluye financiación y no es apto para uso profesional, lo que lo convierte en una opción ideal para familias o parejas que buscan un lugar tranquilo donde residir. Con 50 m2 de área descubierta, también ofrece la posibilidad de disfrutar de actividades al aire libre en su propio espacio.

Agente: Stephania Mariño
Alquiler: $ 23.000
Garantías: a consultar 
Ubicación: Cam. Francisco Lecocq , esquina Checoslovaquia 

CARACTERISTICAS RELEVANTES: 
ADMITE MASCOTAS: si
2 cocheras
parrillero 
jardín 

Comisión inmobiliaria: 1 mes de alquiler + I.V.A.",aHR0cHM6Ly9odHRwMi5tbHN0YXRpYy5jb20vRF9OUV9OUF85MjAxMzEtTUxVMTA3MTgzNDM1NTg1XzAyMjAyNi1GLW51bGwud2VicCB8IGh0dHBzOi8vaHR0cDIubWxzdGF0aWMuY29tL0RfTlFfTlBfODQxNTQzLU1MVTEwNzE4NDE3OTc4NV8wMjIwMjYtRi1udWxsLndlYnAgfCBodHRwczovL2h0dHAyLm1sc3RhdGljLmNvbS9EX05RX05QXzcyNjQ3Mi1NTFUxMDcxODQyMzg5NzdfMDIyMDI2LUYtbnVsbC53ZWJwIHwgaHR0cHM6Ly9odHRwMi5tbHN0YXRpYy5jb20vRF9OUV9OUF85MzY4NjUtTUxVMTA2NTM3NjM3MTQ2XzAyMjAyNi1GLW51bGwud2VicCB8IGh0dHBzOi8vaHR0cDIubWxzdGF0aWMuY29tL0RfTlFfTlBfNjY3NzMzLU1MVTEwNjUzNjk4NTc5MF8wMjIwMjYtRi1udWxsLndlYnA=,aHR0cHM6Ly9odHRwMi5tbHN0YXRpYy5jb20vRF9OUV9OUF85MjAxMzEtTUxVMTA3MTgzNDM1NTg1XzAyMjAyNi1PLndlYnA=,aHR0cHM6Ly9jYXNhLm1lcmNhZG9saWJyZS5jb20udXkvTUxVLTEwNjc3NTgzNTYtYWxxdWlsZXItY2FzYS1jb2xvbi1jb24tY29jaGVyYS1fSk0jcG9seWNhcmRfY2xpZW50PXNlYXJjaC1kZXNrdG9wJnNlYXJjaF9sYXlvdXQ9Z3JpZCZwb3NpdGlvbj0zOSZ0eXBlPWl0ZW0mdHJhY2tpbmdfaWQ9NDdiM2I3ZjAtZGJkNC00MjY1LWIzOTctYjU5MzZiNjE1MGI2,2026-02-25T20:05:19.722836+00:00
TUxVNzk5MTM4ODMy,venta,apartamentos,VmVudGEsIE1vbm9hbWJpZW50ZSwgTWFsdsOtbiwgUmFtYmxhIChyZWY6IFRici00Mjk0KQ==,115000.0,USD,active,new,"O HIGGINS, RBLA. 5200, Malvin",,Montevideo,-34.895192,-56.0925005,22.0,22.0,0.0,1.0,0.0,4.0,0.0,4500.0,,Treehouse Bienes Raíces,real_estate_agency,526934279.0,"¡TreeHouse vende apartamento MONOAMBIENTE en Malvín, Montevideo!

Actualmente alquilado con renta de $16.000 con contrato hasta oct 2025. 

Ubicado en un punto privilegiado de Malvín, sobre Gallinal y la Rambla, este moderno monoambiente en piso alto ofrece una excelente calidad de vida junto al mar.

La unidad 405 cuenta con 22 m2 bien distribuidos, con ventanales que aportan luminosidad natural durante todo el día y permiten disfrutar de una vista lateral despejada. Excelente opción para quienes buscan un espacio funcional, luminoso y con excelente conectividad en uno de los barrios más cotizados de Montevideo. Ideal tanto para vivienda como para renta.

Gastos comunes $ 4.500

No dude en consultar y agendar visita.
      
      
    
XINTEL(TBR-TBR-4294)",aHR0cHM6Ly9odHRwMi5tbHN0YXRpYy5jb20vRF9OUV9OUF85MDAwNDAtTUxVODg0NjY0ODg1MTRfMDcyMDI1LUYtbnVsbC53ZWJwIHwgaHR0cHM6Ly9odHRwMi5tbHN0YXRpYy5jb20vRF9OUV9OUF82NjU4NzktTUxVODg0NjY0ODg1MTZfMDcyMDI1LUYtbnVsbC53ZWJwIHwgaHR0cHM6Ly9odHRwMi5tbHN0YXRpYy5jb20vRF9OUV9OUF84MzY5OTYtTUxVODg0NjY0ODg1MThfMDcyMDI1LUYtbnVsbC53ZWJwIHwgaHR0cHM6Ly9odHRwMi5tbHN0YXRpYy5jb20vRF9OUV9OUF83MTc4NzMtTUxVODg0NjY0ODg1MjBfMDcyMDI1LUYtbnVsbC53ZWJwIHwgaHR0cHM6Ly9odHRwMi5tbHN0YXRpYy5jb20vRF9OUV9OUF83NTc5MjMtTUxVODg0NjY0ODg1MjJfMDcyMDI1LUYtbnVsbC53ZWJw,aHR0cHM6Ly9odHRwMi5tbHN0YXRpYy5jb20vRF9OUV9OUF85MDAwNDAtTUxVODg0NjY0ODg1MTRfMDcyMDI1LU8ud2VicA==,aHR0cHM6Ly9hcGFydGFtZW50by5tZXJjYWRvbGlicmUuY29tLnV5L01MVS03OTkxMzg4MzItdmVudGEtbW9ub2FtYmllbnRlLW1hbHZpbi1yYW1ibGEtcmVmLXRici00Mjk0LV9KTSNwb2x5Y2FyZF9jbGllbnQ9c2VhcmNoLWRlc2t0b3Amc2VhcmNoX2xheW91dD1ncmlkJnBvc2l0aW9uPTM1JnR5cGU9aXRlbSZ0cmFja2luZ19pZD1mZDU2OGY2OC1lODYxLTRhOTMtODhhMS0xZWI4OGI1MjgyY2Q=,2026-02-24T23:22:14.224206+00:00
TUxVNjUyODQ1NjY3,venta,apartamentos,VmVudGEgQXBhcnRhbWVudG8gVW4gRG9ybWl0b3JpbyAgRW4gSGFyYXMgRGVsIExhZ28gLSBMYWdvbWFy,195000.0,USD,active,new,"Av. Interbalnearia y Gonchi Rodriguez, Barra de Carrasco",,Canelones,-34.785767,-55.9267112,58.0,0.0,1.0,1.0,1.0,0.0,0.0,7550.0,Cancha de básquetbol | Sauna | Con cancha de fútbol | Acceso a internet | Gimnasio | Salón de usos múltiples | Ascensor | Cancha de tenis | Área de lavandería | Área de juegos infantiles,KEYMEX_DE_LUXE,real_estate_agency,1701446738.0,"Apartamento en Venta de 1 dormitorio en Barrio privado
Con Garaje y Parrillero Propio
Oferta Especial U$S195,000

Vive rodeado de naturaleza y confort en Haras del Lago, con todo lo que siempre has soñado!
Este apartamento de un dormitorio combina diseño moderno, amenities de primer nivel y seguridad en un entorno exclusivo.

Características destacadas:
- Amplios espacios con excelente iluminación natural.

- Terraza con parrillero propio, ideal para disfrutar con amigos y familiares.

- Cochera privada y estacionamiento de cortesía
- Seguridad 24 horas y puestos de entrada vigilados para tu tranquilidad.

 Amenities de lujo
  - Piscina climatizada

  - Gimnasio completamente equipado

  - Sauna y spa

  - Canchas de tenis, fútbol y basquetball 
  - área de barbacoas

  - Zona para niños, perfecta para familias

  - Senderos y amplias áreas verdes para disfrutar del aire libre

Ubicado en una zona estratégica, este apartamento te permite vivir con todas las comodidades y seguridad que necesitas.
Con fácil acceso a servicios y a los paseos de compara de la zona.

Precio oferta: U$S195,000  Dólares
Gastos Comunes $7550 pesos
Comisión Inmobiliaria 3%+ IVA
Contáctame para más información y agenda tu visita hoy mismo!

Agente: Mónica Marrero
Inmobiliaria: Keymex De Luxe 

.",aHR0cHM6Ly9odHRwMi5tbHN0YXRpYy5jb20vRF9OUV9OUF82NTYwMDMtTUxVOTAzOTY1MzU2MTZfMDgyMDI1LUYtbnVsbC53ZWJwIHwgaHR0cHM6Ly9odHRwMi5tbHN0YXRpYy5jb20vRF9OUV9OUF83ODI2ODEtTUxVOTAzOTY1MzU2MTRfMDgyMDI1LUYtbnVsbC53ZWJwIHwgaHR0cHM6Ly9odHRwMi5tbHN0YXRpYy5jb20vRF9OUV9OUF83ODk0NjMtTUxVOTAzOTY1MzU2MTJfMDgyMDI1LUYtbnVsbC53ZWJwIHwgaHR0cHM6Ly9odHRwMi5tbHN0YXRpYy5jb20vRF9OUV9OUF82ODg3MjQtTUxVOTAzOTY1MzU2MjJfMDgyMDI1LUYtbnVsbC53ZWJwIHwgaHR0cHM6Ly9odHRwMi5tbHN0YXRpYy5jb20vRF9OUV9OUF83MzkzMjItTUxVOTAzOTY1MzU2MThfMDgyMDI1LUYtbnVsbC53ZWJw,aHR0cHM6Ly9odHRwMi5tbHN0YXRpYy5jb20vRF9OUV9OUF82NTYwMDMtTUxVOTAzOTY1MzU2MTZfMDgyMDI1LU8ud2VicA==,aHR0cHM6Ly9hcGFydGFtZW50by5tZXJjYWRvbGlicmUuY29tLnV5L01MVS02NTI4NDU2NjctdmVudGEtYXBhcnRhbWVudG8tdW4tZG9ybWl0b3Jpby1lbi1oYXJhcy1kZWwtbGFnby1sYWdvbWFyLV9KTSNwb2x5Y2FyZF9jbGllbnQ9c2VhcmNoLWRlc2t0b3Amc2VhcmNoX2xheW91dD1ncmlkJnBvc2l0aW9uPTMxJnR5cGU9aXRlbSZ0cmFja2luZ19pZD01M2EyNGNhMS03MTBlLTRlYjItYmFiMC0yZTJkZjlkNTE3ZDM=,2026-02-24T23:18:06.926700+00:00
